E,tau,Q_avg,lambda_max
9.945344464001694,3.905527638190955,0.0836183126586399,0.0011789131796482368
10.0086865318051,3.9304020100502512,0.0812423380451076,0.011228853822961815
10.07202859960851,3.955276381909548,0.0812423380451076,0.011228853822961815
10.135370667411916,3.9801507537688443,0.08411575959272523,0.05429049089829599
10.198712735215324,4.005025125628141,0.08411575959272523,0.05429049089829599
10.262054803018732,4.029899497487437,0.08541941548621183,0.035368463893855416
10.32539687082214,4.054773869346734,0.08541941548621183,0.035368463893855416
10.388738938625545,4.07964824120603,0.08208120042477449,0.05557680119161575
10.452081006428955,4.104522613065327,0.08208120042477449,0.05557680119161575
10.515423074232363,4.1293969849246235,0.078788293822067,0.049412209584796765
10.578765142035769,4.154271356783919,0.078788293822067,0.049412209584796765
10.642107209839176,4.179145728643216,0.0811840649528189,0.048117560222444206
10.705449277642584,4.204020100502513,0.0811840649528189,0.048117560222444206
10.76879134544599,4.228894472361809,0.07868134861218769,0.054124753432510775
10.8321334132494,4.2537688442211055,0.07868134861218769,0.054124753432510775
10.895475481052808,4.278643216080402,0.07732594844876667,0.056757544203159455
10.958817548856215,4.303517587939699,0.07732594844876667,0.056757544203159455
11.022159616659621,4.328391959798995,0.08009723372209625,0.05914437005168777
11.085501684463031,4.353266331658292,0.08009723372209625,0.05914437005168777
11.148843752266439,4.378140703517588,0.08195088172978551,0.0606880014489903
11.212185820069845,4.403015075376884,0.08195088172978551,0.0606880014489903
11.275527887873253,4.427889447236181,0.07827009571042105,0.0603913035854382
11.33886995567666,4.452763819095478,0.07827009571042105,0.0603913035854382
11.402212023480066,4.477638190954774,0.08101900990169393,0.06637241002222251
11.465554091283476,4.50251256281407,0.08101900990169393,0.06637241002222251
11.528896159086884,4.527386934673367,0.08588623614495461,0.059448226631987004
11.592238226890291,4.552261306532664,0.08588623614495461,0.059448226631987004
11.655580294693697,4.57713567839196,0.09200744104432967,0.06338619886327612
11.718922362497107,4.602010050251256,0.09200744104432967,0.06338619886327612
11.782264430300515,4.626884422110553,0.08049578884425704,0.0653478131836756
11.84560649810392,4.651758793969849,0.08049578884425704,0.0653478131836756
11.908948565907329,4.676633165829146,0.08289198615800815,0.046380819215997175
11.972290633710736,4.7015075376884425,0.08289198615800815,0.046380819215997175
12.035632701514142,4.726381909547738,0.08291376357440733,0.05747370161647888
12.098974769317552,4.751256281407035,0.08291376357440733,0.05747370161647888
12.16231683712096,4.776130653266332,0.08073815360749219,0.059104352358896155
12.225658904924368,4.801005025125629,0.08073815360749219,0.059104352358896155
12.289000972727774,4.8258793969849245,0.07868124100882551,0.05743878659339476
12.352343040531181,4.850753768844221,0.07868124100882551,0.05743878659339476
12.415685108334591,4.875628140703518,0.07905665186784509,0.06316078384295333
12.479027176137997,4.900502512562814,0.07905665186784509,0.06316078384295333
12.542369243941405,4.925376884422111,0.07615067586475421,0.06391117376506228
12.605711311744813,4.950251256281407,0.07615067586475421,0.06391117376506228
12.669053379548219,4.975125628140703,0.08201740774653951,0.05908918526338484
12.732395447351628,5.0,0.08201740774653951,0.05908918526338484
