t,E0,E1,E2
87.2,29.531656824457443,0.579866858365145,-0.011891866269941138
87.3,29.533992695790417,0.5680768613224482,-0.010677385462691548
87.4,29.536316916916512,0.5559088033092052,-0.008958629961296797
87.5,29.538629545941376,0.5412995901960438,-0.004750148238813365
87.60000000000001,29.54093064068087,0.5188611906449447,0.007043776286128525
87.7,29.543220258662465,0.4864964910114034,0.027989932942561004
87.8,29.545498457126737,0.44689675193187856,0.054959221279499065
87.9,29.547765293028768,0.4016154645702831,0.08612838615530269
88.0,29.550020823039567,0.3508972364959853,0.12105003884038222
88.10000000000001,29.552265103547505,0.2945116359569383,0.1597650090182431
88.2,29.55449819065971,0.23210697990613363,0.20243214233375711
88.3,29.55672014020348,0.16335036462332939,0.24918615783416354
88.4,29.55893100772767,0.08799891192767599,0.3000701558575549
88.5,29.56113084850407,0.005945713229333637,0.3549964120783602
88.60000000000001,29.56331971752883,-0.08274909705742275,0.41372372267949004
88.7,29.565497669523793,-0.17784144384253697,0.47584966103114335
88.8,29.56766475893786,-0.2789019567663513,0.5408181999529965
88.9,29.569821039948376,-0.38533070264718616,0.6079423375473562
89.0,29.571966566462486,-0.4963868218907494,0.6764397255830149
89.10000000000001,29.574101392118468,-0.6112308564732092,0.7454784393191454
89.2,29.57622557028707,-0.7289801675695013,0.8142327700931183
89.3,29.578339154072864,-0.8487949873716991,0.8819657110053488
89.4,29.58044219631555,-0.9700633397332381,0.9482031339999292
89.5,29.58253474959129,-1.0923581901503414,1.0126718007802353
89.60000000000001,29.58461686621402,-1.2134892217682272,1.0733860406867195
89.7,29.586688598236776,-1.328424363559194,1.125718204846183
89.8,29.58874999745296,-1.43178681104973,1.1649783902119257
89.9,29.59080111539766,-1.5195743800131676,1.1880714835936068
90.0,29.59284200334893,-1.5891398410029889,1.1933763510670072
90.10000000000001,29.594872712329085,-1.6385823108931232,1.180067167700046
90.2,29.596893293105946,-1.6662492374033153,1.147584428328115
90.3,29.598903796194136,-1.6705142199631142,1.0954047743125916
90.4,29.60090427185634,-1.6497430614194064,1.0230063438910926
90.5,29.602894770104555,-1.6023319612767362,0.9299057420188392
90.60000000000001,29.604875340701344,-1.5267623940101138,0.8157089709466837
90.7,29.60684603316107,-1.4216665375572495,0.6801698508259425
90.8,29.608806896751148,-1.2862050949545463,0.5235526584130449
90.9,29.61075798049327,-1.1249362583133586,0.351380198223639
91.0,29.612699333164635,-0.9731691261399295,0.19886438475344156
91.10000000000001,29.614631003299156,-0.8856312685858758,0.11762946076230707
91.2,29.616553039188677,-0.8458555004046018,0.08712668565054023
91.3,29.618465488884212,-0.8224087280547582,0.0739635652715068
91.4,29.620368400197098,-0.8039221252463664,0.06615073601656427
91.5,29.622261820700217,-0.78719362428548,0.060282408778677556
91.60000000000001,29.62414579772918,-0.7712689254417207,0.05532164169087981
91.7,29.626020378383515,-0.7558356300519664,0.05091240244838444
91.8,29.627885609527826,-0.7407803853152378,0.0469121987660067
91.9,29.629741537792995,-0.7260559665831382,0.043251180241927686
92.0,29.631588209577327,-0.7116388256275223,0.03988683383534344
92.10000000000001,29.63342567104771,-0.6975145484208645,0.03678828998727107
92.2,29.635253968140777,-0.6836723285531066,0.033930261080680146
92.3,29.637073146564052,-0.6701023680910585,0.031290165298562655
92.4,29.63888325179709,-0.6567937954547576,0.028845914965162967
92.5,29.64068432909261,-0.6437310347863623,0.026572318572318135
92.60000000000001,29.642476423477643,-0.6308832793258858,0.024430950086431737
92.7,29.644259579754646,-0.6181637616992194,0.02233105698980707
92.8,29.646033842502614,-0.605233914869194,0.019940922990231327
92.9,29.64779925607821,-0.5907189208391466,0.015936204866183856
93.0,29.649555864616854,-0.5721299420446945,0.007996115259238995
93.10000000000001,29.65130371203387,-0.5491691402000834,-0.003929958615128799
93.2,29.653042842025517,-0.522870956723205,-0.018616600721228165
93.3,29.654773298070154,-0.4936284971130636,-0.035537490327794054
93.4,29.65649512342926,-0.4613258968125686,-0.05469150584803841
93.5,29.658208361148557,-0.4256199972610156,-0.07629961233095515
93.60000000000001,29.659913054059086,-0.38606242682549924,-0.10067416149019263
93.7,29.661609244778248,-0.34215329390068794,-0.12816194047050067
93.8,29.66329697571091,-0.29337337212345316,-0.1591113159858083
93.9,29.664976289050433,-0.23921224882922212,-0.19384515737994293
94.0,29.666647226779723,-0.17919841355693622,-0.2326334033515591
94.10000000000001,29.668309830672328,-0.11293232488586451,-0.2756642707129257
94.2,29.669964142293423,-0.040120821422538464,-0.32301574903516556
94.3,29.671610203000885,0.03939060855826683,-0.37463072476445497
94.4,29.673248053946317,0.12559266222130663,-0.43030032208066193
94.5,29.674877736076073,0.21830094611809586,-0.48966156378505615
94.60000000000001,29.676499290132302,0.3171715519795087,-0.5522211597547276
94.7,29.678112756653938,0.42178923284833686,-0.6174486530483524
94.8,29.679718175977733,0.5319912458861427,-0.6850939772651592
94.9,29.681315588239237,0.6482201457172906,-0.7555100285658874
95.0,29.682905033373853,0.7702457209832376,-0.828367634150775
95.10000000000001,29.684486551117786,0.8957460690254226,-0.9013265771495202
95.2,29.686060181009065,1.020884725466834,-0.9707169150107875
95.3,29.68762596238852,1.1413779274344487,-1.0326475241843527
95.4,29.689183934400763,1.2532836442398405,-1.0837787506739078
95.5,29.69073413599518,1.3534035942770246,-1.121674926315656
95.60000000000001,29.69227660592689,1.439315257254925,-1.144778691081259
95.7,29.693811382757715,1.5091622820997368,-1.1521541640118689
95.8,29.695338504857162,1.5613742695869377,-1.1431780498244446
95.9,29.696858010403364,1.5944458784262927,-1.1173071423128547
96.0,29.698369937384044,1.6068260466387476,-1.0739664067214394
96.10000000000001,29.699874323597438,1.5968996885312146,-1.0125331197894882
96.2,29.701371206653292,1.5630180960121414,-0.9323689578288613
96.3,29.702860623973763,1.5035471656076755,-0.8328674133509778
96.4,29.70434261279436,1.416921700695038,-0.7135043652721195
96.5,29.705817210164874,1.3017344788912872,-0.5739200568318022
96.60000000000001,29.70728445295032,1.157640945261329,-0.41479815332726183
96.7,29.70874437783184,0.9945349331404076,-0.2467970796552948
96.8,29.71019702130764,0.8609992976443378,-0.11761418245424055
96.9,29.71164241969388,0.7953117462380052,-0.06162471969708473
97.0,29.713080609125587,0.7653224108266742,-0.04314814983352435
97.10000000000001,29.714511625557584,0.7459545724224911,-0.03576377833271361
97.2,29.71593550476535,0.729747358869492,-0.03162668080331178
97.3,29.717352282345946,0.7147219158586341,-0.028638785054525964
97.4,29.71876199371887,0.700300032590523,-0.02617626923482085
97.5,29.720164674127,0.6862874144979165,-0.024022647649465233
97.60000000000001,29.721560358637408,0.6726079561966153,-0.022088462519113915
97.7,29.722949082142275,0.6592264156678781,-0.020329147251026584
97.8,29.724330879359766,0.6461231755874262,-0.018717984707504288
97.9,29.72570578483488,0.6332849482089415,-0.017236052260295422
98.0,29.727073832940338,0.6207007050532749,-0.015867805995805322
98.10000000000001,29.7284350578774,0.608359043412794,-0.014598309207950048
98.2,29.72978949367677,0.5962446926049962,-0.013409776229452457
98.3,29.7311371741994,0.58432996631746,-0.012273375777677628
98.4,29.732478133137384,0.5725455985603837,-0.011121346638369962
98.5,29.733812404014767,0.5606520906737618,-0.009723350552456985
98.60000000000001,29.735140020188382,0.547559899221251,-0.0070305386689140026
98.7,29.7364610148487,0.5291216771852185,0.0009264568930102293
98.8,29.737775421020668,0.5006155210969685,0.018407140898430575
98.9,29.739083271564503,0.4636000333463334,0.043337146286702065
99.0,29.740384599176537,0.4204287163035411,0.07303132719917294
99.10000000000001,29.74167943639003,0.37178017128868146,0.10658881594976079
99.2,29.74296781557598,0.3175640013514348,0.14390757155485986
99.3,29.74424976894393,0.2574590559574944,0.18511765451450773
99.4,29.745525328542787,0.19111783161778437,0.23037027888033712
99.5,29.746794526261606,0.11825841713555005,0.2797477157724416
99.60000000000001,29.748057393830393,0.038718818597163765,0.3332147040452907
99.7,29.749313962820903,-0.04750632101347055,0.3905896042331374
99.8,29.750564264647426,-0.14024317127853925,0.4515308193406926
99.9,29.75180833056757,-0.23913127085925523,0.5155384987411181
100.0,29.753046191683055,-0.34363217870704355,0.5819715941546572
100.10000000000001,29.75427787894047,-0.4530536603766972,0.6500788447286819
100.2,29.75550342313206,-0.566587308180106,0.7190408741137508
100.3,29.75672285489649,-0.683357979162498,0.7880212471013296
100.4,29.757936204719634,-0.8024918038886807,0.856232660578542
100.5,29.759143502935288,-0.9232470879108156,0.9230607875898819
100.60000000000001,29.760344779725965,-1.0452022970827919,0.9882352588108637
100.7,29.761540065123654,-1.1672399387545227,1.0508115344549924
100.8,29.76272938901055,-1.2853238899941608,1.1070582510831262
100.9,29.763912781119814,-1.3938698711123456,1.1519649760570714
101.0,29.765090271036303,-1.4882288541432152,1.1817144490303166
101.10000000000001,29.766261888197338,-1.565259729477012,1.1941564211599793
101.2,29.767427661893407,-1.6228315603340524,1.188223072753801
101.3,29.76858762126891,-1.6592317354632138,1.1632915188035169
101.4,29.76974179532289,-1.6728337003799065,1.1188364727720368
101.5,29.770890212909762,-1.662003584690781,1.054334596674508
101.60000000000001,29.772032902740023,-1.625120158848744,0.9692838676848973
101.7,29.773169893380977,-1.5606261832641317,0.8632520881515071
101.8,29.774301213257456,-1.4670867136472376,0.7359293806458551
101.9,29.77542689065251,-1.3433350294939022,0.5872641020295715
102.0,29.776546953708134,-1.190402137646518,0.4193431801267091
102.10000000000001,29.77766143042596,-1.0274263415885605,0.2518373657978148
102.2,29.778770348667976,-0.9126752669779893,0.1411783208557146
102.3,29.779873736157175,-0.8593856206347733,0.09633658233036528
102.4,29.780971620478315,-0.8318111763799915,0.07874168240609183
102.5,29.78206402907856,-0.8120045330822262,0.0694671992524938
102.60000000000001,29.783150989268176,-0.7947516671725611,0.0629921297829504
102.7,29.78423252822124,-0.7785494188528838,0.05769949718532642
102.8,29.785308672976264,-0.7629227225678423,0.05305985805796188
102.9,29.786379450436932,-0.7477062751842118,0.048874374115285044
103.0,29.787444887372743,-0.7328351149216249,0.045053212408041235
103.10000000000001,29.788505010419662,-0.7182791605919672,0.04154589267359809
103.2,29.789559846080827,-0.7040214258500008,0.0383178916045697
103.3,29.790609420727186,-0.6900501172416416,0.03534203216196423
103.4,29.79165376059815,-0.6763552955432229,0.0325947889732225
103.5,29.792692891802286,-0.662926811623269,0.030054040869030976
103.60000000000001,29.79372684031792,-0.6497516243684079,0.027696347025695907
103.7,29.79475563199382,-0.6368071542990008,0.02549050626233226
103.8,29.795779292549824,-0.6240380609281493,0.023375277968492987
103.9,29.79679784757751,-0.611252237208247,0.021159330229655476
104.0,29.7978113225408,-0.5976263062974136,0.018045249984122217
104.10000000000001,29.798819742776622,-0.5808658226444307,0.011852639453066199
104.2,29.79982313349554,-0.5595684673913369,0.0014107061896180134
104.3,29.800821519782364,-0.5346284841443503,-0.012168849063809967
104.4,29.801814926596805,-0.5067150840160567,-0.028068922262178178
104.5,29.80280337877409,-0.4758610235406542,-0.04613861376775648
104.60000000000001,29.803786901025575,-0.4417905390345519,-0.06653628627841182
104.7,29.80476551793937,-0.4040889828121178,-0.08954776147436391
104.8,29.805739253980942,-0.36227333903395476,-0.11551100327601245
104.9,29.806708133493743,-0.3158288411206063,-0.14477795612308894
105.0,29.80767218069981,-0.26423697983071703,-0.17768690165164006
105.10000000000001,29.80863141970039,-0.20700403824092273,-0.21453586736752855
105.2,29.809585874476486,-0.14369271783610094,-0.2555545275022693
105.3,29.810535568889527,-0.07395619127073991,-0.30087530935026974
105.4,29.811480526681922,0.002428164162425408,-0.3505063938531898
105.5,29.81242077147767,0.08552970948663567,-0.4043107078316295
105.60000000000001,29.81335632678293,0.17524609022596885,-0.4619962996772914
105.7,29.81428721598665,0.27130487019046096,-0.5231266649585212
105.8,29.81521346236109,0.37331188885842786,-0.5871758961659946
105.9,29.81613508906246,0.48095543771818355,-0.6537327016220493
106.0,29.817052119131482,0.5944807169578111,-0.7229541229702967
106.10000000000001,29.817964575493956,0.7141962745706678,-0.7950434842411461
106.2,29.818872480961343,0.8386533844409314,-0.868482129842504
106.3,29.81977585823131,0.9645193125818496,-0.9400153655642404
106.4,29.820674729888353,1.0876011978204057,-1.0057447295842312
106.5,29.821569118404298,1.2037560752611298,-1.0620429417714348
106.60000000000001,29.822459046138917,1.3094535491620025,-1.106078409903417
106.7,29.823344535340436,1.4019566039779312,-1.1359396067806866
106.8,29.824225608146136,1.4791992376907237,-1.150459684900961
106.9,29.825102286582887,1.5395206332942437,-1.1489137796548732
107.0,29.825974592567693,1.5814091453295003,-1.130744609643917
107.10000000000001,29.826842547908253,1.6033424673925651,-1.095397841455222
107.2,29.827706174303486,1.6037332525963286,-1.0422693041998707
107.3,29.828565493344104,1.5809427377383083,-0.9707210143436751
107.4,29.829420526513132,1.533323180024871,-0.8801240590732767
107.5,29.830271295186435,1.4592699181535782,-0.7699082910616668
107.60000000000001,29.831117820633278,1.3572812948064878,-0.6396169039454507
107.7,29.83196012401684,1.2262322898160805,-0.48916830387624644
107.8,29.832798226394758,1.068847108782618,-0.3222423039145707
107.9,29.833632148719627,0.9132085940025775,-0.16707647194994224
108.0,29.834461911839547,0.8178789920498688,-0.07959284067568524
108.10000000000001,29.83528753649864,0.7764301336601649,-0.04911069801482459
108.2,29.836109043337572,0.7538423254361706,-0.03837424838148495
108.3,29.836926452894044,0.7366222953829706,-0.033209740820809956
108.4,29.837739785603343,0.7211819208945904,-0.02983089699916427
108.5,29.838549061798837,0.7065281210454648,-0.027176231653993698
108.60000000000001,29.839354301712465,0.692348313475674,-0.02490331940041285
108.7,29.840155525475268,0.6785283942707496,-0.022881648169640452
108.8,29.840952753117886,0.6650194606240275,-0.021051520610558826
108.9,29.84174600457105,0.6517965098490041,-0.019379983609062644
109.0,29.842535299666082,0.6388440610391174,-0.01784534029758506
109.10000000000001,29.843320658135404,0.6261504074689606,-0.016430910239218072
109.2,29.84410209961302,0.6137046299835435,-0.015121822940118941
109.3,29.844879643635,0.6014937999293821,-0.01390217419026348
109.4,29.845653309639996,0.5894975701078584,-0.01274979242822854
109.5,29.846423116969703,0.5776719803686426,-0.01162076342010609
109.60000000000001,29.847189084869328,0.5658858088187361,-0.010388421278552476
109.7,29.847951232488114,0.5536022713481683,-0.008536558180613156
109.8,29.848709578879795,0.5383636082222115,-0.003701078593586323
109.9,29.84946414300307,0.51456246993772,0.009393095976783603
110.0,29.850214943722083,0.48094547255820835,0.03145537906977369
110.10000000000001,29.850961999806884,0.44032039522135563,0.05925977600668057
110.2,29.851705329933917,0.39404764197422104,0.09118732404578307
110.3,29.852444952686476,0.34228718507379513,0.12687759708633353
110.4,29.853180886555162,0.28478585693876474,0.1663935089936967
110.5,29.85391314993837,0.22119425615806504,0.20989053930117005
110.60000000000001,29.85464176114272,0.1511945298179379,0.2574878905574629
110.7,29.855366738383516,0.07456742430561533,0.30920573987022815
110.8,29.856088099785246,-0.00876406208700849,0.3649286594130487
110.9,29.85680586338198,-0.0987058635297402,0.42438540178350564
111.0,29.85752004711783,-0.1949786086913354,0.48714384318364756
111.10000000000001,29.858230668847444,-0.2971192021648683,0.5526214036257734
111.2,29.858937746336395,-0.40449841168377315,0.6201102312164536
111.3,29.859641297261657,-0.5163529108055159,0.6888148103257881
111.4,29.860341339212038,-0.6318294473154575,0.7578990565341314
111.5,29.861037889688628,-0.750042266676688,0.8265435360404096
111.60000000000001,29.86173096610522,-0.8701651724532368,0.8940332255043126
111.7,29.86242058578877,-0.9916257977069125,0.9599397934075674
111.8,29.8631067659798,-1.1139137260555185,1.023912028218291
111.9,29.863789523832846,-1.2344145879814858,1.0835606490858523
112.0,29.864468876416893,-1.347853905914731,1.134056561197409
112.10000000000001,29.86514484071579,-1.4489731294826085,1.170868369118932
112.2,29.865817433628678,-1.5339817410684946,1.1911390508509578
112.3,29.86648667197042,-1.6003788305669664,1.1934075272207358
112.4,29.86715257247202,-1.6463235111542711,1.176914837960979
112.5,29.867815151781002,-1.670173328058067,1.1411161230010374
112.60000000000001,29.8684744264619,-1.6702989186096744,1.0854891924064711
112.7,29.8691304129966,-1.6450680638755844,1.0095180472707996
112.8,29.869783127784814,-1.592888831301873,0.912734352366854
112.9,29.870432587144442,-1.512265413331765,0.7947687756175477
113.0,29.871078807311996,-1.4018722719140773,0.6554174750632676
113.10000000000001,29.871721804443016,-1.2611597301056572,0.49522766332460894
113.2,29.872361594612478,-1.0974850955139879,0.3224472422201562
113.3,29.87299819381515,-0.9543319058911932,0.1800507311990545
113.4,29.87363161796605,-0.8781652587402007,0.11090725340109783
113.5,29.87426188290082,-0.8428379003844534,0.0850710785644538
113.60000000000001,29.87488900437612,-0.8206900959899437,0.07326160742812993
113.7,29.875512998070004,-0.8026092743428768,0.06586156651966835
113.8,29.87613387958236,-0.7860292625766225,0.06013375665060792
113.9,29.876751664435247,-0.7701720761130934,0.05522736833715981
114.0,29.877366368073332,-0.7547784121863902,0.05084269144096536
114.10000000000001,29.877978005864236,-0.7397521179777229,0.046855599671600065
114.2,29.878586593098927,-0.7250519806554377,0.04320272531233818
114.3,29.879192144992125,-0.7106567303918848,0.03984404933434277
114.4,29.879794676682653,-0.696552868968058,0.0367497315450324
114.5,29.880394203233838,-0.6827299302126857,0.033894895415353864
114.60000000000001,29.88099073963387,-0.6691781117620645,0.0312570108885378
114.7,29.8815843007962,-0.65588611683923,0.028813628342737593
114.8,29.882174901559882,-0.6428369430635598,0.02653823686028837
114.9,29.882762556689965,-0.6299949496731994,0.024387835735884964
115.0,29.883347280877864,-0.6172536185300919,0.02225276688870411
115.10000000000001,29.883929088741706,-0.6041801325940106,0.019710621449619672
115.2,29.88450799482672,-0.5891368455944594,0.015188173697331745
115.3,29.885084013605596,-0.5698222743133102,0.006571533286543488
115.4,29.88565715947883,-0.546401311843564,-0.00573477870561042
115.5,29.886227446775077,-0.5198275005190661,-0.020602932919604335
115.60000000000001,29.88679488975158,-0.49036718750017044,-0.03764099237056597
115.7,29.88735950259443,-0.4578490838868598,-0.05690523473165274
115.8,29.887921299418984,-0.42190767234513593,-0.07863872650832102
115.9,29.888480294270177,-0.38208493517390607,-0.10316236587419435
116.0,29.88903650112292,-0.33787676356724966,-0.1308257634792809
116.10000000000001,29.88958993388241,-0.28876275899026677,-0.1619770231297435
116.2,29.890140606384495,-0.23423375204351152,-0.19693645016677175
116.3,29.89068853239602,-0.1738218403639901,-0.23596929650754786
116.4,29.891233725615162,-0.10713350357530217,-0.27925704067313617
116.5,29.89177619967178,-0.03388391581814692,-0.32686909050797397
116.60000000000001,29.892315968127754,0.046071204090532614,-0.37873841372029604
116.7,29.89285304447732,0.13271138082098105,-0.43464587367120244
116.8,29.893387442147418,0.2258421786136553,-0.49421991843040214
116.9,29.893919174498016,0.325116657266852,-0.5569660033967341
117.0,29.894448254822457,0.43014677911119853,-0.6223820158656606
117.10000000000001,29.89497469634777,0.5408845687397071,-0.6903297918154622
117.2,29.89549851223502,0.6578239670170057,-0.7612043447522654
117.3,29.896019715579634,0.7804573739135787,-0.8343975095058681
117.4,29.896538319411725,0.9061917889253023,-0.9073142005184139
117.5,29.89705433669641,1.031098710296026,-0.9762177612674686
117.60000000000001,29.897567780334146,1.150927311522463,-1.0372747009034193
117.7,29.898078663161055,1.2618289835766157,-1.0872576365598179
117.8,29.898586997949238,1.3607080570146608,-1.123845051070965
117.9,29.899092797407086,1.4452216851063444,-1.1455645621989714
118.0,29.899596074179623,1.5135596146841777,-1.1515276647164556
118.10000000000001,29.90009684084878,1.564169167359065,-1.141128183862848
118.2,29.900595109933743,1.5955462198065846,-1.113823097360053
118.3,29.901090893891283,1.6061352561486286,-1.0690320993956886
118.4,29.901584205116023,1.5943172741800402,-1.0061280554059104
118.5,29.902075055940763,1.5584424839646764,-0.9244712514343577
118.60000000000001,29.902563458636802,1.4968791398588424,-0.823457216089692
118.7,29.90304942541424,1.408067988202195,-0.7025672355754737
118.8,29.903532968422255,1.2906219174895328,-0.5614605710450363
118.9,29.904014099749464,1.1444292577062825,-0.4010477687537252
119.0,29.904492831424164,0.9812688334040837,-0.23381724851315597
119.10000000000001,29.90496917541467,0.8528678895784687,-0.11038078074959864
119.2,29.905443143629615,0.7916377842802688,-0.05910013170894003
119.3,29.90591474791823,0.7631295342070864,-0.04217606748379424
119.4,29.90638400007064,0.7441879212344632,-0.03523570849296973
119.5,29.906850911818175,0.728128153240054,-0.03124776055101343
119.60000000000001,29.90731549483365,0.713172281222805,-0.02832522298848699
119.7,29.90777776073167,0.6987952667845004,-0.02590052147777817
119.8,29.908237721068907,0.6848184238237012,-0.02377388053721919
119.9,29.908695387344387,0.6711707789996253,-0.02186145720431781
120.0,29.909150770999805,0.6578189641738962,-0.02012082064129886
120.10000000000001,29.909603883419763,0.6447441019800493,-0.018526165783040706
120.2,29.9100547359321,0.6319331917887828,-0.017058988314986936
120.3,29.910503339808145,0.6193752556918736,-0.015703906822848356
120.4,29.91094970626303,0.6070587176446025,-0.014445917862383502
120.5,29.91139384645593,0.5949677035305379,-0.013266751463703179
120.60000000000001,29.911835771490377,0.5830726677921612,-0.012135891490893601
120.7,29.912275492414523,0.5712977226456153,-0.010979330328952926
120.8,29.912713020221407,0.5593736090364357,-0.009538194931500793
120.9,29.913148365849246,0.5460601214535171,-0.0066184979328761185
121.0,29.91358154018171,0.526882588968285,0.0020559351213021173
121.10000000000001,29.914012554048185,0.4974896322019158,0.02035273307023973
121.2,29.914441418224033,0.45980743512933886,0.04583965960270505
121.3,29.914868143430873,0.4160596736022787,0.07597381156327271
121.4,29.915292740336866,0.36683079786304273,0.10995255075573579
121.5,29.915715219556954,0.311999481773848,0.14770518990360082
121.60000000000001,29.916135591653145,0.25123883147138326,0.18936699059677306
121.7,29.916553867134756,0.1842063792624031,0.23508365010587234
121.8,29.916970056458702,0.11063141683882555,0.2849262756010046
121.9,29.917384170029734,0.030367447014642595,0.3388449233911186
122.0,29.917796218200714,-0.056572450675259074,0.3966412550675224
122.10000000000001,29.91820621127287,-0.14999453327600712,0.45795647888319346
122.2,29.918614159496055,-0.24951860029882453,0.5222746652382086
122.3,29.919020073068978,-0.35458833244131316,0.5889413580846835
122.4,29.919423962139515,-0.46449699209627004,0.6571958590664639
122.5,29.919825836804907,-0.5784262518705159,0.7262142558134629
122.60000000000001,29.920225707112042,-0.6954967304199454,0.7951612566408158
122.7,29.920623583057697,-0.8148384035457682,0.8632584002438731
122.8,29.921019474588796,-0.9357296859671245,0.9299154405976904
122.9,29.921413391602645,-1.0577610715575512,0.99487630505304
123.0,29.92180534394719,-1.179625395072694,1.0570131370278297
123.10000000000001,29.922195341421265,-1.297032449219328,1.1123613564515615
123.2,29.922583393774822,-1.4043965656165658,1.1559359344691904
123.3,29.922969510709184,-1.497200776125303,1.184071627626143
123.4,29.92335370187731,-1.5724210133549057,1.1947460442623632
123.5,29.923735976883997,-1.6279858607506177,1.186955784298826
123.60000000000001,29.924116345286127,-1.6621994885532005,1.1600972112587946
123.7,29.924494816592944,-1.6734353567175697,1.113646961313206
123.8,29.92487140026623,-1.6600589678799558,1.0470828957496126
123.9,29.925246105720618,-1.6204533392191347,0.959908829067201
124.0,29.925618942323755,-1.5530714897337319,0.8517038718672449
124.10000000000001,29.925989919396578,-1.4564957398102982,0.7221755990543991
124.2,29.92635904621353,-1.3296213052221564,0.571332704578374
124.3,29.926726332002804,-1.174149611907184,0.4019160979766495
124.4,29.927091785946555,-1.0130773385636112,0.2373221280252921
124.5,29.927455417181164,-0.9056601982047714,0.13462477201704848
124.60000000000001,29.92781723479742,-0.8565202437495549,0.0941596318677134
124.7,29.928177247840782,-0.8302223680428412,0.07790890699163391
124.8,29.928535465311608,-0.8108017506903875,0.06904062019490437
124.9,29.928891896165336,-0.7936850908788369,0.06270685611803027
125.0,29.92924654931277,-0.7775430748206507,0.05747393522819125
125.10000000000001,29.92959943362025,-0.761951318289216,0.05286614610171245
125.2,29.92995055790991,-0.7467604972736033,0.048701734839439896
125.3,29.930299930959865,-0.7319110558291394,0.04489673943772583
125.4,29.93064756150446,-0.7173748908283324,0.04140289302882254
125.5,29.930993458234486,-0.7031357944336414,0.038186594691322545
125.60000000000001,29.931337629797376,-0.6891822816120688,0.035221079356144866
125.7,29.931680084797435,-0.6755044878004984,0.03248298147702825
125.8,29.932020831796045,-0.66209213212026,0.029950128211319406
125.9,29.932359879311914,-0.6489316528991921,0.027598649376868876
126.0,29.932697235821248,-0.6359987850437222,0.02539579968477234
126.10000000000001,29.933032909757973,-0.6232319119131844,0.023274392778297348
126.2,29.933366909513946,-0.6104101954122674,0.021015518537924254
126.3,29.93369924343919,-0.5965910673242313,0.017707509750128574
126.4,29.934029919842065,-0.5794000688748487,0.011102492248421948
126.5,29.934358946989505,-0.5577339837326013,0.0003328921464663733
126.60000000000001,29.934686333107198,-0.5325549922142149,-0.013430680790310746
126.7,29.93501208637982,-0.5044490487518104,-0.02946043414600417
126.8,29.935336214951214,-0.4734029888881467,-0.04765314365039493
126.9,29.93565872692461,-0.4391219861024173,-0.06818610184632508
127.0,29.93597963036283,-0.40118297298655575,-0.09135268620180612
127.10000000000001,29.93629893328848,-0.359098988664336,-0.11749366949365507
127.2,29.936616643684136,-0.312353782409148,-0.14696128061363367
127.3,29.936932769492586,-0.2604293232757646,-0.1800921878269116
127.4,29.937247318616986,-0.2028343579275362,-0.21718099221115228
127.5,29.937560298921085,-0.13913617398563088,-0.2584520965371353
127.60000000000001,29.937871718229413,-0.06899469902892354,-0.3040308685741803
127.7,29.938181584327456,0.007803947945425542,-0.35391691553465143
127.8,29.93848990496189,0.0913189316118615,-0.4079636731414483
127.9,29.93879668784074,0.18143733312016302,-0.4658698823364476
128.0,29.939101940633602,0.27787819915437045,-0.5271922491088061
128.1,29.939405670971812,0.38024867245821603,-0.5914080348977727
128.2,29.939707886448637,0.48827592464436237,-0.658145579345796
128.3,29.940008594619478,0.6022767517474739,-0.7276305247520973
128.4,29.940307803002064,0.7224671959129236,-0.79997068459036
128.5,29.940605519076616,0.8471988443802231,-0.8734546712363206
128.6,29.940901750286052,0.973027242095129,-0.9447318095138276
128.7,29.94119650403616,1.0957427957560506,-1.0099049437912948
128.8,29.94148978769582,1.2112450853805872,-1.0654050490410039
128.9,29.94178160859712,1.3160704666282,-1.1084784670766212
129.0,29.942071974035592,1.4075444205299632,-1.1372826559137936
129.1,29.94236089127041,1.4836435242855812,-1.1506962745560105
129.2,29.942648367524505,1.5427272792047573,-1.1480156889775288
129.3,29.942934409984797,1.5832883271050173,-1.1286880847507537
129.4,29.943219025802374,1.6038012132909492,-1.0921561548002618
129.5,29.94350222209264,1.602674434759818,-1.0378119665904069
129.6,29.943784005935505,1.5782671164265822,-0.9650159768870806
129.7,29.944064384375597,1.5289324469811865,-0.8731407493364205
129.8,29.944343364422384,1.4530700106408583,-0.7616207351359879
129.9,29.944620953050386,1.3491873588905332,-0.630008300091749
130.0,29.94489715719933,1.2162233101520374,-0.47828417906724263
130.1,29.94517198377433,1.057585859608406,-0.31079473291456533
130.2,29.94544543964607,0.9042886150912612,-0.15859061821553103
130.3,29.945717531650953,0.8137359177061547,-0.07621817557676067
130.4,29.945988266591307,0.7744267974876167,-0.04798107545535908
130.5,29.94625765123551,0.752449520218126,-0.03788206826189124
130.6,29.946525692318193,0.7354168792531571,-0.03290960945534341
130.7,29.9467923965404,0.7200508620555376,-0.029602590306039945
130.8,29.94705777056975,0.7054376851909075,-0.026983087567858787
130.9,29.947321821040603,0.6912869033301272,-0.024732210799607895
131.0,29.947584554554247,0.67749135145984,-0.022726934685263246
131.1,29.947845977679027,0.6640045608799104,-0.020910257596721212
131.2,29.94810609695053,0.6508024685012667,-0.019250318155581446
131.3,29.94836491887175,0.6378699736052595,-0.017725904684478763
131.4,29.94862244991326,0.6251954982002761,-0.016320548604477413
